year,teamID,playerID,role,days_IL,WARx,delta_WAR,delta_wins,note
1970,CHA,eddydo01,pit,30,3.0635059418525197,-0.4941138615891161,-0.4941138615891161,
1878,CHN,reisla01,pit,30,2.9762671261396587,-0.48004308486123526,-0.48004308486123526,
1883,BFN,lilliji01,pit,30,2.905756296990716,-0.4686703704823735,-0.4686703704823735,
1939,PHA,castege01,pit,30,2.8087615081039377,-0.4530260496941835,-0.4530260496941835,
1881,CHN,willine01,pit,30,2.7448964290679703,-0.4427252304948339,-0.4427252304948339,
1884,BFN,orourji01,pit,30,2.618941638675499,-0.4224099417218547,-0.4224099417218547,
1881,BSN,mathebo01,pit,30,2.6184787704757393,-0.4223352855606031,-0.4223352855606031,
1886,BSN,buffich01,pit,30,2.413871104447387,-0.38933404910441727,-0.38933404910441727,
1981,MIN,erickro01,pit,30,2.3983607363836237,-0.3868323768360683,-0.3868323768360683,
1881,PRO,mathebo01,pit,30,2.345985254145682,-0.37838471841059385,-0.37838471841059385,
1902,WS1,orthal01,pit,30,2.2427165975235397,-0.36172848347153863,-0.36172848347153863,
1880,PRO,dorgami01,pit,30,2.131061450955553,-0.3437195888637989,-0.3437195888637989,
1897,SLN,esperdu01,pit,30,1.9678641096445826,-0.3173974370394488,-0.3173974370394488,
1899,CL4,lochhha01,pit,30,1.9179109445310185,-0.3093404749243578,-0.3093404749243578,
1880,CHN,poormto01,pit,30,1.8707402205416623,-0.301732293635752,-0.301732293635752,
1979,CLE,hooddo01,pit,30,1.8275499871535517,-0.2947661269602503,-0.2947661269602503,
1882,BSN,buffich01,pit,30,1.827292275423341,-0.29472456055215174,-0.29472456055215174,
2001,SFN,bondsba01,bat,30,1.8214343491875198,-0.29377973373992256,-0.29377973373992256,
2004,SFN,bondsba01,bat,30,1.816382699783236,-0.2929649515779413,-0.2929649515779413,
1939,SLA,newsobo01,pit,30,1.7911772711035232,-0.28889955985540694,-0.28889955985540694,
1883,CHN,ansonca01,pit,30,1.7264390742476787,-0.27845791520123847,-0.27845791520123847,
2002,SFN,bondsba01,bat,30,1.688875829928689,-0.27239932740785305,-0.27239932740785305,
1876,CN1,gouldch01,pit,30,1.6797246289929197,-0.27092332725692253,-0.27092332725692253,
1939,SLA,hannilo01,pit,30,1.6477030520664662,-0.2657585567849139,-0.2657585567849139,
1902,BLA,hugheto01,pit,30,1.5636655290073578,-0.25220411758183187,-0.25220411758183187,
1876,SL3,blongjo01,pit,30,1.5505150421473106,-0.25008307131408236,-0.25008307131408236,
1998,SLN,mcgwima01,bat,30,1.513510387043769,-0.2441145785554466,-0.2441145785554466,
1880,BFN,wiedmst01,pit,30,1.4871647823268226,-0.23986528747206814,-0.23986528747206814,
2001,CHN,sosasa01,bat,30,1.4656367718522332,-0.2363930277181021,-0.2363930277181021,
1904,BSN,delahji01,pit,30,1.3708438340779348,-0.2211038442061185,-0.2211038442061185,
1956,NYA,mantlmi01,bat,30,1.364541878182673,-0.22008739970688274,-0.22008739970688274,
2001,ARI,gonzalu01,bat,30,1.3613991948005606,-0.219580515290413,-0.219580515290413,
1961,DET,cashno01,bat,30,1.3417880522929155,-0.2164174277891799,-0.2164174277891799,
1997,COL,walkela01,bat,30,1.3326095692273248,-0.2149370272947298,-0.2149370272947298,
1957,NYA,mantlmi01,bat,30,1.3208660475987803,-0.21304291090302907,-0.21304291090302907,
2003,SFN,bondsba01,bat,30,1.3124504121928335,-0.21168555035368283,-0.21168555035368283,
2009,SLN,pujolal01,bat,30,1.308424227799749,-0.21103616577415307,-0.21103616577415307,
2000,COL,heltoto01,bat,30,1.3068819125934497,-0.210787405257008,-0.210787405257008,
1957,BOS,willite01,bat,30,1.3032091573465627,-0.21019502537847784,-0.21019502537847784,
2001,COL,heltoto01,bat,30,1.3013446619130407,-0.20989430030855494,-0.20989430030855494,
2001,OAK,giambja01,bat,30,1.2993850594954792,-0.20957823540249665,-0.20957823540249665,
2000,TOR,delgaca01,bat,30,1.2677053059314822,-0.20446859773088422,-0.20446859773088422,
1967,BOS,yastrca01,bat,30,1.2663133995180187,-0.20424409669645463,-0.20424409669645463,
1961,NYA,mantlmi01,bat,30,1.2609824385426573,-0.20338426428107376,-0.20338426428107376,
2004,COL,heltoto01,bat,30,1.251485428877625,-0.20185248852864918,-0.20185248852864918,
2015,WAS,harpebr03,bat,30,1.2487427815716985,-0.20141012605995137,-0.20141012605995137,
1966,BAL,robinfr02,bat,30,1.2442317771310332,-0.20068254469855373,-0.20068254469855373,
2003,SLN,pujolal01,bat,30,1.242489328441253,-0.20040150458729888,-0.20040150458729888,
1969,SFN,mccovwi01,bat,30,1.241565658822344,-0.2002525256165071,-0.2002525256165071,
2013,DET,cabremi01,bat,30,1.238396364550796,-0.19974134912109612,-0.19974134912109612,
2003,COL,heltoto01,bat,30,1.2316858598242089,-0.19865900964906594,-0.19865900964906594,
2004,SLN,pujolal01,bat,30,1.2300760517919358,-0.1983993631922477,-0.1983993631922477,
2024,NYA,judgeaa01,bat,30,1.2232490710880972,-0.19729823727227375,-0.19729823727227375,
1993,SFN,bondsba01,bat,30,1.2209968237240079,-0.19693497156838835,-0.19693497156838835,
1954,BRO,snidedu01,bat,30,1.2191628620598882,-0.19663917129998196,-0.19663917129998196,
2006,PHI,howarry01,bat,30,1.2134812598114384,-0.19572278384055458,-0.19572278384055458,
1970,BOS,yastrca01,bat,30,1.2132345870169337,-0.19568299790595703,-0.19568299790595703,
1877,CHN,spaldal01,pit,30,1.2062658449673933,-0.19455900725280537,-0.19455900725280537,
2008,SLN,pujolal01,bat,30,1.2001739756594947,-0.19357644768701526,-0.19357644768701526,
2005,CHN,leede02,bat,30,1.1956094689895538,-0.19284023693379898,-0.19284023693379898,
1954,SLN,musiast01,bat,30,1.1841833460858349,-0.19099731388481206,-0.19099731388481206,
1962,CIN,robinfr02,bat,30,1.1840362946574503,-0.19097359591249197,-0.19097359591249197,
1969,MIN,killeha01,bat,30,1.1829853915466142,-0.19080409541074422,-0.19080409541074422,
1965,SFN,mayswi01,bat,30,1.1766090379274192,-0.189775651278616,-0.189775651278616,
1998,CHA,belleal01,bat,30,1.1743074495010029,-0.18940442733887142,-0.18940442733887142,
1959,ML1,aaronha01,bat,30,1.1733790088444966,-0.18925467884588654,-0.18925467884588654,
2007,NYA,rodrial01,bat,30,1.1732883484840881,-0.18924005620711098,-0.18924005620711098,
1999,SLN,mcgwima01,bat,30,1.1693356800193766,-0.18860252903538333,-0.18860252903538333,
2021,TOR,guerrvl02,bat,30,1.165477046117776,-0.18798016872867354,-0.18798016872867354,
1954,NY1,mayswi01,bat,30,1.165414701283626,-0.18797011311026227,-0.18797011311026227,
2002,CLE,thomeji01,bat,30,1.163898166662964,-0.18772551075209096,-0.18772551075209096,
2000,OAK,giambja01,bat,30,1.159288483099959,-0.18698201340321918,-0.18698201340321918,
2022,NYA,judgeaa01,bat,30,1.1512303375586208,-0.18568231250945497,-0.18568231250945497,
2013,LAA,troutmi01,bat,30,1.1467951415938737,-0.18496695832159255,-0.18496695832159255,
1969,OAK,jacksre01,bat,30,1.145379994142639,-0.18473870873268372,-0.18473870873268372,
1955,NY1,mayswi01,bat,30,1.1449904050695934,-0.18467587178541828,-0.18467587178541828,
2018,LAA,troutmi01,bat,30,1.1423877379626617,-0.18425608676817123,-0.18425608676817123,
1998,SFN,bondsba01,bat,30,1.1414669124809882,-0.18410756652919164,-0.18410756652919164,
2018,BOS,bettsmo01,bat,30,1.135929648834674,-0.18321445948946355,-0.18321445948946355,
1970,SFN,mccovwi01,bat,30,1.1358119996114926,-0.18319548380830525,-0.18319548380830525,
1954,CIN,kluszte01,bat,30,1.1356868678914482,-0.18317530127281423,-0.18317530127281423,
2001,HOU,berkmla01,bat,30,1.1354631635969197,-0.18313921993498705,-0.18313921993498705,
2001,TEX,rodrial01,bat,30,1.1350248862431573,-0.1830685300392189,-0.1830685300392189,
2009,MIL,fieldpr01,bat,30,1.1348148424895137,-0.1830346520144377,-0.1830346520144377,
2019,HOU,bregmal01,bat,30,1.1342521303183715,-0.1829438919868341,-0.1829438919868341,
2017,CIN,vottojo01,bat,30,1.1332001951891368,-0.18277422503050594,-0.18277422503050594,
1999,ATL,jonesch06,bat,30,1.1317184324029788,-0.1825352310327385,-0.1825352310327385,
2006,SLN,pujolal01,bat,30,1.1302354500573222,-0.18229604033182614,-0.18229604033182614,
2019,LAN,bellico01,bat,30,1.1285995528139015,-0.18203218593772605,-0.18203218593772605,
1998,CHN,sosasa01,bat,30,1.126537323835941,-0.18169956836063564,-0.18169956836063564,
2017,NYA,judgeaa01,bat,30,1.125785714793204,-0.18157834109567805,-0.18157834109567805,
1881,CL2,taylobi01,pit,30,1.1241494048446619,-0.18131442013623578,-0.18131442013623578,
2019,LAA,troutmi01,bat,30,1.121842234011265,-0.18094229580826854,-0.18094229580826854,
2005,NYA,rodrial01,bat,30,1.1204614587129211,-0.18071959011498728,-0.18071959011498728,
2019,MIL,yelicch01,bat,30,1.1174162523954603,-0.1802284278057194,-0.1802284278057194,
2002,TEX,rodrial01,bat,30,1.1172131391041107,-0.18019566759743721,-0.18019566759743721,
2005,SLN,pujolal01,bat,30,1.1161835263998956,-0.18002960103224122,-0.18002960103224122,
2002,PIT,gilesbr02,bat,30,1.1145803730913062,-0.1797710279179526,-0.1797710279179526,
2001,COL,walkela01,bat,30,1.1131615137174633,-0.1795421796318489,-0.1795421796318489,
2013,BAL,davisch02,bat,30,1.1118122321208095,-0.1793245535678725,-0.1793245535678725,
1967,MIN,killeha01,bat,30,1.111743186506312,-0.17931341717843743,-0.17931341717843743,
2012,DET,cabremi01,bat,30,1.1093418005748659,-0.17892609686691385,-0.17892609686691385,
1999,HOU,bagweje01,bat,30,1.106059284505727,-0.1783966587912463,-0.1783966587912463,
2002,NYA,giambja01,bat,30,1.1042406563566967,-0.17810333167043493,-0.17810333167043493,
2007,BOS,ortizda01,bat,30,1.1034546012578736,-0.1779765485899796,-0.1779765485899796,
2006,BOS,ortizda01,bat,30,1.1019937858277205,-0.17774093319801942,-0.17774093319801942,
1996,FLO,sheffga01,bat,30,1.1019154109056795,-0.17772829208156118,-0.17772829208156118,
2011,DET,cabremi01,bat,30,1.1004723083692383,-0.17749553360794165,-0.17749553360794165,
1999,CLE,ramirma02,bat,30,1.0995140451993917,-0.17734097503215995,-0.17734097503215995,
2018,BOS,martijd02,bat,30,1.0986494307491639,-0.17720152108857481,-0.17720152108857481,
1957,NY1,mayswi01,bat,30,1.0961484440308378,-0.17679813613400608,-0.17679813613400608,
2011,TOR,bautijo02,bat,30,1.0961069896471738,-0.17679144994309254,-0.17679144994309254,
1963,ML1,aaronha01,bat,30,1.0937544809501216,-0.17641201305647122,-0.17641201305647122,
2004,HOU,berkmla01,bat,30,1.0932313798130961,-0.1763276419053381,-0.1763276419053381,
1964,SFN,mayswi01,bat,30,1.0910592415719156,-0.17597729702772832,-0.17597729702772832,
1884,PHI,purcebl01,pit,30,1.0901920964238418,-0.17583743490707127,-0.17583743490707127,
1996,OAK,mcgwima01,bat,30,1.089383144548906,-0.17570695879821063,-0.17570695879821063,
1969,WS2,howarfr01,bat,30,1.0891423611493825,-0.17566812276602942,-0.17566812276602942,
2000,CHA,thomafr04,bat,30,1.0885103895493382,-0.17556619186279648,-0.17556619186279648,
1972,CHN,willibi01,bat,30,1.0882744987000201,-0.17552814495161614,-0.17552814495161614,
1955,BRO,snidedu01,bat,30,1.0880718171457182,-0.17549545437834163,-0.17549545437834163,
2010,SLN,pujolal01,bat,30,1.087086394927392,-0.17533651531086966,-0.17533651531086966,
1993,TOR,olerujo01,bat,30,1.085265121623371,-0.17504276155215662,-0.17504276155215662,
1962,SFN,mayswi01,bat,30,1.084671785172505,-0.17494706212459757,-0.17494706212459757,
2017,COL,blackch02,bat,30,1.0846573576324179,-0.17494473510200287,-0.17494473510200287,
2021,WAS,sotoju01,bat,30,1.084502483306659,-0.17491975537204177,-0.17491975537204177,
1970,CHN,willibi01,bat,30,1.0843762846542293,-0.17489940075068214,-0.17489940075068214,
2015,ARI,goldspa01,bat,30,1.0841301258028562,-0.1748596977101381,-0.1748596977101381,
2021,PHI,harpebr03,bat,30,1.0828855294797644,-0.17465895636770393,-0.17465895636770393,
2002,MON,guerrvl01,bat,30,1.0812174755173363,-0.17438991540602197,-0.17438991540602197,
1954,BOS,willite01,bat,30,1.0802584992058146,-0.17423524180738945,-0.17423524180738945,
1997,CHA,thomafr04,bat,30,1.0765006841247151,-0.1736291426007605,-0.1736291426007605,
1997,SEA,griffke02,bat,30,1.076389803978977,-0.1736112587062866,-0.1736112587062866,
2015,CIN,vottojo01,bat,30,1.075160254509003,-0.17341294427564566,-0.17341294427564566,
2001,ATL,jonesch06,bat,30,1.0746472343558842,-0.17333019908965874,-0.17333019908965874,
2010,DET,cabremi01,bat,30,1.0743239209810433,-0.17327805177113603,-0.17327805177113603,
1995,SEA,martied01,bat,30,1.0736149059738898,-0.1731636945119177,-0.1731636945119177,
2003,TOR,delgaca01,bat,30,1.07298075716255,-0.17306141244557258,-0.17306141244557258,
1991,CHA,thomafr04,bat,30,1.0719601898654425,-0.17289680481700684,-0.17289680481700684,
1997,HOU,bagweje01,bat,30,1.0694325531413578,-0.17248912147441253,-0.17248912147441253,
2000,SFN,bondsba01,bat,30,1.068685582663756,-0.17236864236512192,-0.17236864236512192,
1996,SFN,bondsba01,bat,30,1.0677502724953318,-0.17221778588634384,-0.17221778588634384,
2004,SLN,edmonji01,bat,30,1.0655050975778404,-0.17185566089965168,-0.17185566089965168,
1958,NYA,mantlmi01,bat,30,1.0641328179100285,-0.17163432546935942,-0.17163432546935942,
1970,CIN,perezto01,bat,30,1.0639600649264953,-0.1716064620849186,-0.1716064620849186,
1964,CHN,santoro01,bat,30,1.0622915640929314,-0.17133734904724698,-0.17133734904724698,
1997,SFN,bondsba01,bat,30,1.0606870049180204,-0.17107854918032586,-0.17107854918032586,
1971,SLN,torrejo01,bat,30,1.0606668907681511,-0.171075304962605,-0.171075304962605,
1972,CHA,allendi01,bat,30,1.0569707955887926,-0.1704791605788375,-0.1704791605788375,
1971,ATL,aaronha01,bat,30,1.0562202879975968,-0.17035811096735431,-0.17035811096735431,
1966,PHI,allendi01,bat,30,1.0558726949066863,-0.17030204756559456,-0.17030204756559456,
2016,LAA,troutmi01,bat,30,1.055225817941784,-0.17019771257125546,-0.17019771257125546,
2000,HOU,bagweje01,bat,30,1.0551732302193573,-0.17018923068054148,-0.17018923068054148,
1955,NYA,mantlmi01,bat,30,1.0550345695995353,-0.17016686606444117,-0.17016686606444117,
1997,LAN,piazzmi01,bat,30,1.0549447490895687,-0.1701523788854143,-0.1701523788854143,
1965,CHN,willibi01,bat,30,1.0537657189569132,-0.169962212734986,-0.169962212734986,
2017,MIA,stantmi03,bat,30,1.0523322911928696,-0.16973101470852736,-0.16973101470852736,
2007,COL,hollima01,bat,30,1.050837372952867,-0.16948989886336566,-0.16948989886336566,
2019,WAS,rendoan01,bat,30,1.0504751912138464,-0.16943148245384618,-0.16943148245384618,
2013,ARI,goldspa01,bat,30,1.0496027544607278,-0.16929076684850447,-0.16929076684850447,
2012,MIL,braunry02,bat,30,1.0493644125549284,-0.1692523246056336,-0.1692523246056336,
1969,ATL,aaronha01,bat,30,1.0485773877538207,-0.16912538512158398,-0.16912538512158398,
2004,LAN,beltrad01,bat,30,1.0475336801550186,-0.16895704518629331,-0.16895704518629331,
1996,CHA,thomafr04,bat,30,1.0472303031996615,-0.16890811341930023,-0.16890811341930023,
1987,BOS,boggswa01,bat,30,1.0470716373370603,-0.16888252215113875,-0.16888252215113875,
2005,BOS,ortizda01,bat,30,1.0460544282447843,-0.1687184561685136,-0.1687184561685136,
1962,ML1,aaronha01,bat,30,1.0448943284115333,-0.16853134329218278,-0.16853134329218278,
1969,CIN,rosepe01,bat,30,1.0428554028846586,-0.16820248433623525,-0.16820248433623525,
2003,ATL,sheffga01,bat,30,1.0421287318975712,-0.16808527933831793,-0.16808527933831793,
1964,PHI,allendi01,bat,30,1.0410881043424147,-0.16791743618426044,-0.16791743618426044,
1961,BAL,gentiji01,bat,30,1.0406968144799487,-0.16785432491612073,-0.16785432491612073,
2004,BOS,ramirma02,bat,30,1.0404531744867846,-0.1678150281430298,-0.1678150281430298,
1958,SFN,mayswi01,bat,30,1.040451212632978,-0.16781471171499643,-0.16781471171499643,
2001,CLE,thomeji01,bat,30,1.0393189699212886,-0.16763209192278847,-0.16763209192278847,
1992,PIT,bondsba01,bat,30,1.0378209312414097,-0.16739047278087255,-0.16739047278087255,
1970,WS2,howarfr01,bat,30,1.037238699339806,-0.1672965644096461,-0.1672965644096461,
2007,DET,ordonma01,bat,30,1.0361784317957106,-0.16712555351543718,-0.16712555351543718,
2016,CIN,vottojo01,bat,30,1.0355076626218516,-0.16701736493900832,-0.16701736493900832,
2010,CIN,vottojo01,bat,30,1.035446567400131,-0.16700751087098886,-0.16700751087098886,
2000,CHN,sosasa01,bat,30,1.0353916657844293,-0.16699865577168213,-0.16699865577168213,
2015,LAA,troutmi01,bat,30,1.0346974147167078,-0.16688667979301738,-0.16688667979301738,
1999,TEX,palmera01,bat,30,1.034240106061586,-0.16681292033251388,-0.16681292033251388,
2018,MIL,yelicch01,bat,30,1.034087144779825,-0.16678824915803628,-0.16678824915803628,
2016,BOS,ortizda01,bat,30,1.0335420209579742,-0.16670032596096357,-0.16670032596096357,
2003,TEX,rodrial01,bat,30,1.0332891419279302,-0.1666595390206339,-0.1666595390206339,
1994,CHA,thomafr04,bat,30,1.0327102115794258,-0.1665661631579719,-0.1665661631579719,
1961,NYA,marisro01,bat,30,1.0320975508661527,-0.1664673469138956,-0.1664673469138956,
1969,BOS,petrori01,bat,30,1.031633002654607,-0.16639241978300112,-0.16639241978300112,
1959,ML1,matheed01,bat,30,1.031511923554821,-0.16637289089593885,-0.16637289089593885,
2001,SLN,pujolal01,bat,30,1.0310443064669517,-0.1662974687849922,-0.1662974687849922,
2004,PHI,abreubo01,bat,30,1.0285250274855493,-0.16589113346541118,-0.16589113346541118,
1967,ATL,aaronha01,bat,30,1.0284424923199311,-0.16587782134192436,-0.16587782134192436,
1996,CLE,belleal01,bat,30,1.0282693686383522,-0.16584989816747614,-0.16584989816747614,
2010,TOR,bautijo02,bat,30,1.0244391488513132,-0.16523212078246985,-0.16523212078246985,
2003,BOS,ramirma02,bat,30,1.023403709298754,-0.16506511440302485,-0.16506511440302485,
1995,CLE,belleal01,bat,30,1.0233901260323637,-0.16506292355360705,-0.16506292355360705,
2016,ATL,freemfr01,bat,30,1.0226589228123817,-0.16494498755038414,-0.16494498755038414,
2004,ANA,guerrvl01,bat,30,1.0214759897228123,-0.16475419189077617,-0.16475419189077617,
1961,DET,colavro01,bat,30,1.0213826722578403,-0.16473914068674844,-0.16473914068674844,
1977,MIN,carewro01,bat,30,1.021078602967153,-0.16469009725276662,-0.16469009725276662,
2006,HOU,berkmla01,bat,30,1.0205887446777515,-0.16461108785125023,-0.16461108785125023,
1996,COL,burksel01,bat,30,1.0179796551325835,-0.1641902669568683,-0.1641902669568683,
2000,MON,guerrvl01,bat,30,1.0146104861592689,-0.1636468526063337,-0.1636468526063337,
1966,CHN,santoro01,bat,30,1.0119056814459824,-0.16321059378161004,-0.16321059378161004,
1961,MIN,killeha01,bat,30,1.0114111329522275,-0.16313082789552055,-0.16313082789552055,
2013,CIN,vottojo01,bat,30,1.0112108461078395,-0.16309852356578056,-0.16309852356578056,
1998,SEA,griffke02,bat,30,1.0105052246244828,-0.16298471364911013,-0.16298471364911013,
1971,PIT,stargwi01,bat,30,1.0101124949354308,-0.16292137015087593,-0.16292137015087593,
2002,COL,heltoto01,bat,30,1.006753462127649,-0.16237959066574983,-0.16237959066574983,
1996,BOS,vaughmo01,bat,30,1.0067220187191288,-0.16237451914824658,-0.16237451914824658,
1996,HOU,bagweje01,bat,30,1.0060638651370724,-0.16226836534468908,-0.16226836534468908,
2007,MIL,fieldpr01,bat,30,1.004947430708828,-0.1620882952756174,-0.1620882952756174,
2004,ATL,drewjd01,bat,30,1.0046282616066253,-0.16203681638816536,-0.16203681638816536,
1921,CHA,wilkiro01,pit,30,1.0033382637386616,-0.16182875221591317,-0.16182875221591317,
1988,BOS,boggswa01,bat,30,1.0030505992010632,-0.1617823547098489,-0.1617823547098489,
1964,MIN,olivato01,bat,30,1.001367791481322,-0.16151093410989062,-0.16151093410989062,
1996,SEA,rodrial01,bat,30,1.0011713861125477,-0.16147925582460448,-0.16147925582460448,
2014,LAA,troutmi01,bat,30,1.0010517466101954,-0.16145995913067668,-0.16145995913067668,
1977,CIN,fostege01,bat,30,1.000007107002719,-0.16129146887140627,-0.16129146887140627,
1985,KCA,brettge01,bat,30,0.9987740490793039,-0.16109258856117803,-0.16109258856117803,
2016,TOR,donaljo02,bat,30,0.997832161684465,-0.16094067123942984,-0.16094067123942984,
1993,SEA,griffke02,bat,30,0.9968277204588782,-0.16077866459014165,-0.16077866459014165,
1967,PIT,clemero01,bat,30,0.9960456460350952,-0.1606525235540476,-0.1606525235540476,
2006,CLE,hafnetr01,bat,30,0.9955637205324701,-0.16057479363426938,-0.16057479363426938,
1963,SFN,mayswi01,bat,30,0.994596762361396,-0.16041883263893483,-0.16041883263893483,
