season,name,n_teams,pos_change_suggestion
1968,Leon Wagner,2,Utility Tryout
1968,Les Cain,1,No Change
1968,Les Rohr,1,No Change
1968,Lew Krausse,1,No Change
1968,Lindy McDaniel,2,Utility Tryout
1968,Lorencito Fernandez,1,No Change
1968,Lou Brock,1,No Change
1968,Lou Johnson,2,Utility Tryout
1968,Lou Klimchock,1,No Change
1968,Lou Piniella,1,No Change
1968,Luis Alcaraz,1,No Change
1968,Luis Alvarado,1,No Change
1968,Luis Aparicio,1,No Change
1968,Luis Tiant,1,No Change
1968,Luke Walker,1,No Change
1968,Mack Jones,1,No Change
1968,Manny Jimenez,1,No Change
1968,Manny Mota,1,No Change
1968,Mark Belanger,1,No Change
1968,Marty Martinez,1,No Change
1968,Marty Pattin,1,No Change
1968,Matty Alou,1,No Change
1968,Maury Wills,1,No Change
1968,Max Alvis,1,No Change
1968,Mel Nelson,1,No Change
1968,Mel Queen,1,No Change
1968,Mel Stottlemyre,1,No Change
1968,Merv Rettenmund,1,No Change
1968,Mickey Lolich,1,No Change
1968,Mickey Mantle,1,No Change
1968,Mickey Stanley,1,No Change
1968,Mike Adamson,1,No Change
1968,Mike Andrews,1,No Change
1968,Mike Cuellar,1,No Change
1968,Mike Epstein,1,No Change
1968,Mike Ferraro,1,No Change
1968,Mike Fiore,1,No Change
1968,Mike Hedlund,1,No Change
1968,Mike Hershberger,1,No Change
1968,Mike Jorgensen,1,No Change
1968,Mike Kekich,1,No Change
1968,Mike Lum,1,No Change
1968,Mike McCormick,1,No Change
1968,Mike Page,1,No Change
1968,Mike Paul,1,No Change
1968,Mike Ryan,1,No Change
1968,Mike Shannon,1,No Change
1968,Mike Torrez,1,No Change
1968,Milt Pappas,2,Utility Tryout
1968,Minnie Rojas,1,No Change
1968,Moe Drabowsky,1,No Change
1968,Mudcat Grant,1,No Change
1968,Nate Colbert,1,No Change
1968,Nate Oliver,1,No Change
1968,Nelson Briles,1,No Change
1968,Nolan Ryan,1,No Change
1968,Norm Cash,1,No Change
1968,Norm Miller,1,No Change
1968,Norm Siebern,1,No Change
1968,Ollie Brown,1,No Change
1968,Orlando Cepeda,1,No Change
1968,Orlando McFarlane,1,No Change
1968,Pat Corrales,1,No Change
1968,Pat Dobson,1,No Change
1968,Pat House,1,No Change
1968,Pat Jarvis,1,No Change
1968,Pat Kelly,1,No Change
1968,Paul Blair,1,No Change
1968,Paul Brown,1,No Change
1968,Paul Casanova,1,No Change
1968,Paul Lindblad,1,No Change
1968,Paul Popovich,1,No Change
1968,Paul Schaal,1,No Change
1968,Pete Cimino,1,No Change
1968,Pete Mikkelsen,2,Utility Tryout
1968,Pete Richert,1,No Change
1968,Pete Rose,1,No Change
1968,Pete Ward,1,No Change
1968,Phil Gagliano,1,No Change
1968,Phil Linz,1,No Change
1968,Phil Niekro,1,No Change
1968,Phil Ortega,1,No Change
1968,Phil Regan,2,Utility Tryout
1968,Phil Roof,1,No Change
1968,Ralph Garr,1,No Change
1968,Ramon Hernandez,1,No Change
1968,Ramon Webster,1,No Change
1968,Randy Bobb,1,No Change
1968,Randy Hundley,1,No Change
1968,Ray Culp,1,No Change
1968,Ray Fosse,1,No Change
1968,Ray Oyler,1,No Change
1968,Ray Sadecki,1,No Change
1968,Ray Washburn,1,No Change
1968,Reggie Jackson,1,No Change
1968,Reggie Smith,1,No Change
1968,Rene Lachemann,1,No Change
1968,Rich Morales,1,No Change
1968,Rich Nye,1,No Change
1968,Rich Reese,1,No Change
1968,Rich Robertson,1,No Change
1968,Rich Rollins,1,No Change
1968,Richie Hebner,1,No Change
1968,Richie Scheinblum,1,No Change
1968,Rick Joseph,1,No Change
1968,Rick Kester,1,No Change
1968,Rick Monday,1,No Change
1968,Rick Reichardt,1,No Change
1968,Rick Renick,1,No Change
1968,Rick Wise,1,No Change
1968,Rickey Clark,1,No Change
1968,Rico Petrocelli,1,No Change
1968,Rob Gardner,1,No Change
1968,Roberto Clemente,1,No Change
1968,Roberto Peña,1,No Change
1968,Rocky Colavito,2,Utility Tryout
1968,Rod Carew,1,No Change
1968,Roger Maris,1,No Change
1968,Roger Nelson,1,No Change
1968,Roger Repoz,1,No Change
1968,Rollie Fingers,1,No Change
1968,Ron Brand,1,No Change
1968,Ron Clark,1,No Change
1968,Ron Davis,2,Utility Tryout
1968,Ron Fairly,1,No Change
1968,Ron Hansen,2,Utility Tryout
1968,Ron Herbel,1,No Change
1968,Ron Hunt,1,No Change
1968,Ron Keller,1,No Change
1968,Ron Kline,1,No Change
1968,Ron Perranoski,1,No Change
1968,Ron Reed,1,No Change
1968,Ron Santo,1,No Change
1968,Ron Swoboda,1,No Change
1968,Ron Taylor,1,No Change
1968,Ron Willis,1,No Change
1968,Roy Face,2,Utility Tryout
1968,Roy White,1,No Change
1968,Ruben Amaro,1,No Change
1968,Russ Gibson,1,No Change
1968,Russ Nagelson,1,No Change
1968,Russ Nixon,1,No Change
1968,Russ Snyder,2,Utility Tryout
1968,Rusty Staub,1,No Change
1968,Sal Bando,1,No Change
1968,Sam Bowens,1,No Change
1968,Sam McDowell,1,No Change
1968,Sammy Ellis,1,No Change
1968,Sandy Alomar,1,No Change
1968,Sandy Valdespino,1,No Change
1968,Skip Guinn,1,No Change
1968,Sonny Jackson,1,No Change
1968,Sonny Siebert,1,No Change
1968,Sparky Lyle,1,No Change
1968,Stan Bahnsen,1,No Change
1968,Stan Williams,1,No Change
1968,Steve Bailey,1,No Change
1968,Steve Barber,1,No Change
1968,Steve Blass,1,No Change
1968,Steve Carlton,1,No Change
1968,Steve Hamilton,1,No Change
1968,Steve Hargan,1,No Change
1968,Steve Jones,1,No Change
1968,Steve Kealey,1,No Change
1968,Steve Shea,1,No Change
1968,Steve Whitaker,1,No Change
1968,Stu Miller,1,No Change
1968,Ted Abernathy,1,No Change
1968,Ted Davidson,2,Utility Tryout
1968,Ted Kubiak,1,No Change
1968,Ted Savage,2,Utility Tryout
1968,Ted Simmons,1,No Change
1968,Ted Uhlaender,1,No Change
1968,Thad Tillotson,1,No Change
1968,Tim Cullen,2,Utility Tryout
1968,Tim McCarver,1,No Change
1968,Tito Francona,1,No Change
1968,Tom Burgmeier,1,No Change
1968,Tom Dukes,1,No Change
1968,Tom Egan,1,No Change
1968,Tom Hall,1,No Change
1968,Tom Haller,1,No Change
1968,Tom Murphy,1,No Change
1968,Tom Phoebus,1,No Change
1968,Tom Satriano,1,No Change
1968,Tom Seaver,1,No Change
1968,Tom Tresh,1,No Change
1968,Tommie Aaron,1,No Change
1968,Tommie Agee,1,No Change
1968,Tommie Sisk,1,No Change
1968,Tommy Davis,1,No Change
1968,Tommy Gramly,1,No Change
1968,Tommy Harper,1,No Change
1968,Tommy Helms,1,No Change
1968,Tommy John,1,No Change
1968,Tommy Matchick,1,No Change
1968,Tommy McCraw,1,No Change
1968,Tony Cloninger,2,Utility Tryout
1968,Tony Gonzalez,1,No Change
1968,Tony Horton,1,No Change
1968,Tony LaRussa,1,No Change
1968,Tony Oliva,1,No Change
1968,Tony Perez,1,No Change
1968,Tony Pierce,1,No Change
1968,Tony Solaita,1,No Change
1968,Tony Taylor,1,No Change
1968,Turk Farrell,1,No Change
1968,Ty Cline,1,No Change
1968,Vada Pinson,1,No Change
1968,Vern Fuller,1,No Change
1968,Vic Davalillo,2,Utility Tryout
1968,Vic LaRose,1,No Change
1968,Vicente Romo,2,Utility Tryout
1968,Wade Blasingame,1,No Change
1968,Wally Bunker,1,No Change
1968,Walt Hriniak,1,No Change
1968,Walt Williams,1,No Change
1968,Warren Bogle,1,No Change
1968,Wayne Causey,3,Utility Tryout
1968,Wayne Comer,1,No Change
1968,Wayne Granger,1,No Change
1968,Wes Parker,1,No Change
1968,Wilbur Wood,1,No Change
1968,Willie Crawford,1,No Change
1968,Willie Davis,1,No Change
1968,Willie Horton,1,No Change
1968,Willie Mays,1,No Change
1968,Willie McCovey,1,No Change
1968,Willie Smith,2,Utility Tryout
1968,Willie Stargell,1,No Change
1968,Winston Llenas,1,No Change
1968,Woodie Fryman,1,No Change
1968,Woodie Held,2,Utility Tryout
1968,Woody Woodward,2,Utility Tryout
1968,Zoilo Versalles,1,No Change
1969,Adolfo Phillips,2,Utility Tryout
1969,Al Downing,1,No Change
1969,Al Ferrara,1,No Change
1969,Al Fitzmorris,1,No Change
1969,Al Jackson,2,Utility Tryout
1969,Al Kaline,1,No Change
1969,Al McBean,2,Utility Tryout
1969,Al Oliver,1,No Change
1969,Al Raffo,1,No Change
1969,Al Santorini,1,No Change
1969,Al Severinsen,1,No Change
1969,Al Spangler,1,No Change
1969,Al Weis,1,No Change
1969,Al Worthington,1,No Change
1969,Alan Foster,1,No Change
1969,Alec Distaso,1,No Change
1969,Alex Johnson,1,No Change
1969,Allan Lewis,1,No Change
1969,Amos Otis,1,No Change
1969,Andy Etchebarren,1,No Change
1969,Andy Kosco,1,No Change
1969,Andy Messersmith,1,No Change
1969,Angel Bravo,1,No Change
1969,Angel Mangual,1,No Change
1969,Archie Reynolds,1,No Change
1969,Art Shamsky,1,No Change
1969,Aurelio Rodriguez,1,No Change
1969,Barry Lersch,1,No Change
1969,Barry Moore,1,No Change
1969,Bart Johnson,1,No Change
1969,Bernie Allen,1,No Change
1969,Bernie Carbo,1,No Change
1969,Bert Campaneris,1,No Change
1969,Bill Buckner,1,No Change
1969,Bill Burbach,1,No Change
1969,Bill Butler,1,No Change
1969,Bill Champion,1,No Change
1969,Bill Davis,1,No Change
1969,Bill Edgerton,1,No Change
1969,Bill Freehan,1,No Change
1969,Bill Hands,1,No Change
1969,Bill Heath,1,No Change
1969,Bill Henry,1,No Change
1969,Bill Landis,1,No Change
1969,Bill Lee,1,No Change
1969,Bill Mazeroski,1,No Change
1969,Bill McNulty,1,No Change
1969,Bill Melton,1,No Change
1969,Bill Robinson,1,No Change
1969,Bill Russell,1,No Change
1969,Bill Short,1,No Change
1969,Bill Singer,1,No Change
1969,Bill Stoneman,1,No Change
1969,Bill Sudakis,1,No Change
1969,Bill Voss,1,No Change
1969,Bill White,1,No Change
1969,Bill Wilson,1,No Change
1969,Bill Zepp,1,No Change
1969,Billy Conigliaro,1,No Change
1969,Billy Cowan,2,Utility Tryout
1969,Billy Grabarkewitz,1,No Change
1969,Billy Harris,1,No Change
1969,Billy McCool,1,No Change
1969,Billy Williams,2,Utility Tryout
1969,Billy Wynne,1,No Change
1969,Blue Moon Odom,1,No Change
1969,Bo Belinsky,1,No Change
1969,Bob Allison,1,No Change
1969,Bob Aspromonte,1,No Change
1969,Bob Bailey,1,No Change
1969,Bob Barton,1,No Change
1969,Bob Burda,1,No Change
1969,Bob Chance,1,No Change
1969,Bob Christian,1,No Change
1969,Bob Didier,1,No Change
1969,Bob Garibaldi,1,No Change
1969,Bob Gibson,1,No Change
1969,Bob Heise,1,No Change
1969,Bob Humphreys,1,No Change
1969,Bob Johnson,3,Utility Tryout
1969,Bob Locker,2,Utility Tryout
1969,Bob Meyer,1,No Change
1969,Bob Miller,1,No Change
1969,Bob Moose,1,No Change
1969,Bob Oliver,1,No Change
1969,Bob Priddy,3,Utility Tryout
1969,Bob Reed,1,No Change
1969,Bob Reynolds,1,No Change
1969,Bob Robertson,1,No Change
1969,Bob Spence,1,No Change
1969,Bob Stinson,1,No Change
1969,Bob Tillman,1,No Change
1969,Bob Veale,1,No Change
1969,Bob Watkins,1,No Change
1969,Bob Watson,1,No Change
1969,Bobby Bolin,1,No Change
1969,Bobby Bonds,1,No Change
1969,Bobby Brooks,1,No Change
1969,Bobby Cox,1,No Change
1969,Bobby Darwin,1,No Change
1969,Bobby Etheridge,1,No Change
1969,Bobby Floyd,1,No Change
1969,Bobby Knoop,2,Utility Tryout
1969,Bobby Murcer,1,No Change
1969,Bobby Pfeil,1,No Change
1969,Bobby Tolan,1,No Change
1969,Bobby Valentine,1,No Change
1969,Bobby Wine,1,No Change
1969,Boog Powell,1,No Change
1969,Boots Day,1,No Change
1969,Brant Alyea,1,No Change
1969,Brooks Robinson,1,No Change
1969,Bruce Dal Canton,1,No Change
1969,Bubba Morton,1,No Change
1969,Buck Martinez,1,No Change
1969,Buck Rodgers,1,No Change
1969,Bud Harrelson,1,No Change
1969,Buddy Bradford,1,No Change
1969,Byron Browne,1,No Change
1969,Cal Koonce,1,No Change
1969,Camilo Pascual,2,Utility Tryout
1969,Cap Peterson,1,No Change
1969,Carl Morton,1,No Change
1969,Carl Taylor,1,No Change
1969,Carl Yastrzemski,1,No Change
1969,Carlos May,1,No Change
1969,Carlton Fisk,1,No Change
1969,Carroll Sembera,1,No Change
1969,Casey Cox,1,No Change
1969,Catfish Hunter,1,No Change
1969,Cecil Upshaw,1,No Change
1969,Cesar Geronimo,1,No Change
1969,Cesar Gutierrez,2,Utility Tryout
1969,Cesar Tovar,1,No Change
1969,Charley Smith,1,No Change
1969,Charlie Manuel,1,No Change
1969,Charlie Vaughan,1,No Change
1969,Charlie Walters,1,No Change
1969,Chico Ruiz,1,No Change
1969,Chico Salmon,1,No Change
1969,Chip Coulter,1,No Change
1969,Chris Cannizzaro,1,No Change
1969,Chris Krug,1,No Change
1969,Chris Short,1,No Change
1969,Chris Zachary,1,No Change
1969,Chuck Brinkman,1,No Change
1969,Chuck Cottier,1,No Change
1969,Chuck Dobson,1,No Change
1969,Chuck Harrison,1,No Change
1969,Chuck Hartenstein,1,No Change
1969,Chuck Hinton,1,No Change
1969,Chuck Taylor,1,No Change
1969,Cisco Carlos,2,Utility Tryout
1969,Cito Gaston,1,No Change
1969,Claude Osteen,1,No Change
1969,Claude Raymond,2,Utility Tryout
1969,Clay Carroll,1,No Change
1969,Clay Dalrymple,1,No Change
1969,Clay Kirby,1,No Change
1969,Cleon Jones,1,No Change
1969,Clete Boyer,1,No Change
1969,Clyde Mashore,1,No Change
1969,Clyde Wright,1,No Change
1969,Coco Laboy,1,No Change
1969,Cookie Rojas,1,No Change
1969,Cotton Nash,1,No Change
1969,Curt Blefary,1,No Change
1969,Curt Flood,1,No Change
1969,Curt Motton,1,No Change
1969,Dal Maxvill,1,No Change
1969,Dalton Jones,1,No Change
1969,Dan McGinn,1,No Change
1969,Dan Osinski,1,No Change
1969,Dan Schneider,1,No Change
1969,Danny Breeden,1,No Change
1969,Danny Cater,1,No Change
1969,Danny Coombs,1,No Change
1969,Danny Frisella,1,No Change
1969,Danny Lazar,1,No Change
1969,Danny Morris,1,No Change
1969,Danny Murphy,1,No Change
1969,Danny Walton,1,No Change
1969,Darold Knowles,1,No Change
1969,Darrel Chaney,1,No Change
1969,Darrell Brandon,2,Utility Tryout
1969,Darrell Evans,1,No Change
1969,Daryl Patterson,1,No Change
1969,Dave Baldwin,1,No Change
1969,Dave Boswell,1,No Change
1969,Dave Campbell,1,No Change
1969,Dave Cash,1,No Change
1969,Dave Duncan,1,No Change
1969,Dave Giusti,1,No Change
1969,Dave Lemonds,1,No Change
1969,Dave Leonhard,1,No Change
1969,Dave Marshall,1,No Change
1969,Dave May,1,No Change
1969,Dave McDonald,1,No Change
1969,Dave McNally,1,No Change
1969,Dave Morehead,1,No Change
1969,Dave Nelson,1,No Change
1969,Dave Ricketts,1,No Change
1969,Dave Roberts,1,No Change
1969,Dave Watkins,1,No Change
1969,Dave Wickersham,1,No Change
1969,Davey Johnson,1,No Change
1969,Dean Chance,1,No Change
1969,Del Unser,1,No Change
1969,Denis Menke,1,No Change
1969,Dennis Higgins,1,No Change
1969,Dennis Paepke,1,No Change
1969,Dennis Ribant,2,Utility Tryout
1969,Denny Lemaster,1,No Change
1969,Denny McLain,1,No Change
1969,Denny O'Toole,1,No Change
1969,Deron Johnson,1,No Change
1969,Dick Allen,1,No Change
1969,Dick Baney,1,No Change
1969,Dick Bates,1,No Change
1969,Dick Billings,1,No Change
1969,Dick Bosman,1,No Change
1969,Dick Dietz,1,No Change
1969,Dick Drago,1,No Change
1969,Dick Ellsworth,2,Utility Tryout
1969,Dick Green,1,No Change
1969,Dick Hall,1,No Change
1969,Dick Kelley,1,No Change
1969,Dick McAuliffe,1,No Change
1969,Dick Radatz,2,Utility Tryout
1969,Dick Schofield,1,No Change
1969,Dick Selma,2,Utility Tryout
1969,Dick Simpson,2,Utility Tryout
1969,Dick Smith,1,No Change
1969,Dick Stuart,1,No Change
1969,Dick Tracewski,1,No Change
1969,Dick Woodson,1,No Change
1969,Diego Segui,1,No Change
1969,Dock Ellis,1,No Change
1969,Don Bosch,1,No Change
1969,Don Bryant,1,No Change
1969,Don Buford,1,No Change
1969,Don Cardwell,1,No Change
1969,Don Drysdale,1,No Change
1969,Don Hahn,1,No Change
1969,Don Kessinger,1,No Change
1969,Don Lock,2,Utility Tryout
1969,Don Mason,1,No Change
1969,Don McMahon,2,Utility Tryout
1969,Don Mincher,1,No Change
1969,Don Money,1,No Change
1969,Don Nottebart,2,Utility Tryout
1969,Don O'Riley,1,No Change
1969,Don Pavletich,1,No Change
1969,Don Secrist,1,No Change
1969,Don Shaw,1,No Change
1969,Don Sutton,1,No Change
1969,Don Wert,1,No Change
1969,Don Wilson,1,No Change
1969,Don Young,1,No Change
1969,Donn Clendenon,2,Utility Tryout
1969,Dooley Womack,2,Utility Tryout
1969,Doug Adams,1,No Change
1969,Doug Camilli,1,No Change
1969,Doug Rader,1,No Change
1969,Duane Josephson,1,No Change
1969,Duffy Dyer,1,No Change
1969,Duke Sims,1,No Change
1969,Dusty Baker,1,No Change
1969,Earl Wilson,1,No Change
1969,Ed Brinkman,1,No Change
1969,Ed Charles,1,No Change
1969,Ed Herrmann,1,No Change
1969,Ed Kirkpatrick,1,No Change
1969,Ed Kranepool,1,No Change
1969,Ed Spiezio,1,No Change
1969,Ed Sprague,1,No Change
1969,Ed Stroud,1,No Change
1969,Eddie Fisher,1,No Change
1969,Eddie Leon,1,No Change
1969,Eddie Watt,1,No Change
1969,Ellie Rodriguez,1,No Change
1969,Elrod Hendricks,1,No Change
1969,Ernie Banks,1,No Change
1969,Felipe Alou,1,No Change
1969,Felix Millan,1,No Change
1969,Fergie Jenkins,1,No Change
1969,Floyd Wicker,1,No Change
1969,Fran Healy,1,No Change
1969,Frank Baker,1,No Change
1969,Frank Bertaina,2,Utility Tryout
1969,Frank Brosseau,1,No Change
1969,Frank Fernandez,1,No Change
1969,Frank Howard,1,No Change
1969,Frank Johnson,1,No Change
1969,Frank Kostro,1,No Change
1969,Frank Kreutzer,1,No Change
1969,Frank Linzy,1,No Change
1969,Frank Quilici,1,No Change
1969,Frank Reberger,1,No Change
1969,Frank Robinson,1,No Change
1969,Frank Tepedino,1,No Change
1969,Frankie Libran,1,No Change
1969,Fred Beene,1,No Change
1969,Fred Gladding,1,No Change
1969,Fred Kendall,1,No Change
1969,Fred Lasher,1,No Change
1969,Fred Rath,1,No Change
1969,Fred Rico,1,No Change
1969,Fred Scherman,1,No Change
1969,Fred Stanley,1,No Change
1969,Fred Talbot,3,Utility Tryout
1969,Fred Wenz,1,No Change
1969,Fred Whitfield,1,No Change
1969,Freddie Patek,1,No Change
1969,Freddie Velazquez,1,No Change
1969,Fritz Peterson,1,No Change
1969,Gail Hopkins,1,No Change
1969,Galen Cisco,1,No Change
1969,Garry Hill,1,No Change
1969,Garry Jestadt,1,No Change
1969,Garry Roggenburk,2,Utility Tryout
1969,Gary Bell,2,Utility Tryout
1969,Gary Boyd,1,No Change
1969,Gary Geiger,1,No Change
1969,Gary Gentry,1,No Change
1969,Gary Holman,1,No Change
1969,Gary Kolb,1,No Change
1969,Gary Kroll,1,No Change
1969,Gary Neibauer,1,No Change
1969,Gary Nolan,1,No Change
1969,Gary Peters,1,No Change
1969,Gary Ross,2,Utility Tryout
1969,Gary Sutherland,1,No Change
1969,Gary Taylor,1,No Change
1969,Gary Timberlake,1,No Change
1969,Gary Wagner,2,Utility Tryout
1969,Gary Waslewski,2,Utility Tryout
1969,Gates Brown,1,No Change
1969,Gaylord Perry,1,No Change
1969,Gene Alley,1,No Change
1969,Gene Brabender,1,No Change
1969,Gene Garber,1,No Change
1969,Gene Michael,1,No Change
1969,Gene Oliver,1,No Change
1969,Gene Stone,1,No Change
1969,Gene Tenace,1,No Change
1969,George Brunet,2,Utility Tryout
1969,George Culver,1,No Change
1969,George Foster,1,No Change
1969,George Lauzerique,1,No Change
1969,George Mitterwald,1,No Change
1969,George Scott,1,No Change
1969,George Spriggs,1,No Change
1969,George Stone,1,No Change
1969,George Thomas,1,No Change
1969,Gerry Arrigo,1,No Change
1969,Gil Garrido,1,No Change
1969,Glenn Beckert,1,No Change
1969,Gordy Lund,1,No Change
1969,Graig Nettles,1,No Change
1969,Grant Jackson,1,No Change
1969,Greg Goossen,1,No Change
1969,Greg Washburn,1,No Change
1969,Gus Gil,1,No Change
1969,Hal Lanier,1,No Change
1969,Hank Aaron,1,No Change
1969,Hank Aguirre,1,No Change
1969,Hank Allen,1,No Change
1969,Harmon Killebrew,1,No Change
1969,Hawk Taylor,1,No Change
1969,Hector Torres,1,No Change
1969,Herman Hill,1,No Change
1969,Horace Clarke,1,No Change
1969,Horacio Pina,1,No Change
1969,Howie Reed,1,No Change
1969,Hoyt Wilhelm,2,Utility Tryout
1969,Ike Brown,1,No Change
1969,Ivan Murrell,1,No Change
1969,J. C. Martin,1,No Change
1969,Jack Aker,2,Utility Tryout
1969,Jack Baldschun,1,No Change
1969,Jack Billingham,1,No Change
1969,Jack DiLauro,1,No Change
1969,Jack Fisher,1,No Change
1969,Jack Hamilton,2,Utility Tryout
1969,Jack Heidemann,1,No Change
1969,Jack Hiatt,1,No Change
1969,Jack Jenkins,1,No Change
1969,Jackie Hernandez,1,No Change
1969,Jake Gibbs,1,No Change
1969,Jan Dukes,1,No Change
1969,Jarvis Tatum,1,No Change
1969,Jay Johnstone,1,No Change
1969,Jeff James,1,No Change
1969,Jeff Torborg,1,No Change
1969,Jerry Adair,1,No Change
1969,Jerry Cram,1,No Change
1969,Jerry Crider,1,No Change
1969,Jerry DaVanon,2,Utility Tryout
1969,Jerry Grote,1,No Change
1969,Jerry Johnson,1,No Change
1969,Jerry Kenney,1,No Change
1969,Jerry Koosman,1,No Change
1969,Jerry May,1,No Change
1969,Jerry McNertney,1,No Change
1969,Jerry Morales,1,No Change
1969,Jerry Moses,1,No Change
1969,Jerry Nyman,1,No Change
1969,Jerry Reuss,1,No Change
1969,Jerry Robertson,1,No Change
1969,Jerry Stephenson,1,No Change
1969,Jesse Hudson,1,No Change
1969,Jesus Alou,1,No Change
1969,Jim Beauchamp,1,No Change
1969,Jim Bouton,2,Utility Tryout
1969,Jim Breazeale,1,No Change
1969,Jim Brewer,1,No Change
1969,Jim Britton,1,No Change
1969,Jim Bunning,2,Utility Tryout
1969,Jim Campanis,1,No Change
1969,Jim Colborn,1,No Change
1969,Jim Davenport,1,No Change
1969,Jim Ellis,1,No Change
1969,Jim Fairey,1,No Change
1969,Jim Fregosi,1,No Change
1969,Jim French,1,No Change
1969,Jim Gosger,2,Utility Tryout
1969,Jim Hannan,1,No Change
1969,Jim Hardin,1,No Change
1969,Jim Hickman,1,No Change
1969,Jim Hicks,2,Utility Tryout
1969,Jim Holt,1,No Change
1969,Jim Kaat,1,No Change
1969,Jim Lefebvre,1,No Change
1969,Jim Lonborg,1,No Change
1969,Jim Lyttle,1,No Change
1969,Jim Maloney,1,No Change
1969,Jim McAndrew,1,No Change
1969,Jim McGlothlin,1,No Change
1969,Jim Merritt,1,No Change
1969,Jim Miles,1,No Change
1969,Jim Nash,1,No Change
1969,Jim Northrup,1,No Change
1969,Jim Pagliaroni,2,Utility Tryout
1969,Jim Palmer,1,No Change
1969,Jim Perry,1,No Change
1969,Jim Price,1,No Change
1969,Jim Qualls,1,No Change
1969,Jim Ray,1,No Change
1969,Jim Ray Hart,1,No Change
1969,Jim Roland,1,No Change
1969,Jim Rooker,1,No Change
1969,Jim Shellenback,2,Utility Tryout
1969,Jim Spencer,1,No Change
1969,Jim Williams,1,No Change
1969,Jim Wynn,1,No Change
1969,Jimmie Hall,3,Utility Tryout
1969,Jimmy Stewart,1,No Change
